venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
NA,"Science Park 402, 1098 XH Amsterdam",NA,52.3566292,4.9568662,"oktober 10 - 11, 2023",9:30 - 17:00 CEST,2023-10-09T22:00:00Z,2023-10-10T22:00:00Z,"Ou Ku, Francesco Nattino",,ds,ds-geospatial,Introduction to Geospatial Raster and Vector Data with Python,2023-10-10-ds-geospatial,python
